iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,imported_cases,total_tests,new_tests
USA,North America,Cincinnati,2020-05-31,1075,14,55,0,0,14762.00948,397.628329
USA,North America,Cincinnati,2020-06-01,1087,12,55,0,0,15166.45432,404.4448416
USA,North America,Cincinnati,2020-06-02,1100,13,55,0,0,15575.62934,409.1750189
USA,North America,Cincinnati,2020-06-03,1110,10,55,0,0,15987.60137,411.9720225
USA,North America,Cincinnati,2020-06-04,1127,17,55,0,0,16400.9624,413.3610383
USA,North America,Cincinnati,2020-06-05,1144,17,56,1,0,16815.05864,414.0962412
USA,North America,Cincinnati,2020-06-06,1152,8,56,0,0,17230.04553,414.9868812
USA,North America,Cincinnati,2020-06-07,1164,12,57,1,0,17646.7865,416.7409762
USA,North America,Cincinnati,2020-06-08,1182,18,57,0,0,18066.63771,419.8512115
USA,North America,Cincinnati,2020-06-09,1192,10,57,0,0,18491.17358,424.5358616
USA,North America,Cincinnati,2020-06-10,1208,16,57,0,0,18921.91564,430.7420681
USA,North America,Cincinnati,2020-06-11,1231,23,57,0,0,19360.12726,438.2116191
USA,North America,Cincinnati,2020-06-12,1274,43,59,2,0,19806.71496,446.5877023
USA,North America,Cincinnati,2020-06-13,1296,22,59,0,0,20262.23849,455.5235227
USA,North America,Cincinnati,2020-06-14,1320,24,59,0,0,20862.23849,600
USA,North America,Cincinnati,2020-06-15,1355,35,59,0,0,21336.34486,474.1063675
USA,North America,Cincinnati,2020-06-16,1392,37,59,0,0,21819.82492,483.4800626
USA,North America,Cincinnati,2020-06-17,1440,48,59,0,0,22312.60724,492.7823215
USA,North America,Cincinnati,2020-06-18,1490,50,59,0,0,22814.48608,501.8788437
USA,North America,Cincinnati,2020-06-19,1554,64,60,1,0,23414.48608,600
USA,North America,Cincinnati,2020-06-20,1608,54,60,0,0,24014.48608,600
USA,North America,Cincinnati,2020-06-21,1652,44,60,0,0,24764.48608,750
USA,North America,Cincinnati,2020-06-22,1748,96,61,1,0,25564.48608,800
USA,North America,Cincinnati,2020-06-23,1787,39,61,0,0,26514.48608,950
USA,North America,Cincinnati,2020-06-24,1856,69,61,0,0,27514.48608,1000
USA,North America,Cincinnati,2020-06-25,1931,75,61,0,0,28514.48608,1000
